2023-03-12T10:53:34.060+01:00 r=89ad448b37ec ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2022-06-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:53:34.064+01:00 r=89ad448b37ec ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:53:34.072+01:00 r=89ad448b37ec ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2022-06-12&sex=&ownerName= status=200 time=10ms
2023-03-12T10:53:35.429+01:00 r=04adaab91572 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2022-06-08&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:53:35.433+01:00 r=04adaab91572 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:53:35.445+01:00 r=04adaab91572 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2022-06-08&sex=&ownerName= status=200 time=14ms
2023-03-12T10:53:42.104+01:00 r=aa970b2d2d4b ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2022-05-08&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:53:42.108+01:00 r=aa970b2d2d4b ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:53:42.115+01:00 r=aa970b2d2d4b ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2022-05-08&sex=&ownerName= status=200 time=10ms
2023-03-12T10:53:53.380+01:00 r=cda7cba50100 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2004-01-08&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:53:53.384+01:00 r=cda7cba50100 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:53:53.391+01:00 r=cda7cba50100 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2004-01-08&sex=&ownerName= status=200 time=10ms
2023-03-12T10:53:59.033+01:00 r=f63713d4c703 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:53:59.039+01:00 r=f63713d4c703 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:53:59.046+01:00 r=f63713d4c703 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=10ms
2023-03-12T10:54:02.669+01:00 r=2e5aa1519ff3 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:54:02.672+01:00 r=2e5aa1519ff3 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:54:02.679+01:00 r=2e5aa1519ff3 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=8ms
2023-03-12T10:54:05.424+01:00 r=89ea98087c4c ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-03-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:54:05.428+01:00 r=89ea98087c4c ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:54:05.438+01:00 r=89ea98087c4c ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-03-12&sex=&ownerName= status=200 time=13ms
2023-03-12T10:54:16.416+01:00 r=5d4073bb48c9 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2017-01-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:54:16.418+01:00 r=5d4073bb48c9 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:54:16.426+01:00 r=5d4073bb48c9 ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2017-01-12&sex=&ownerName= status=200 time=8ms
2023-03-12T10:54:20.081+01:00 r=b49080e22d6a ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:54:20.084+01:00 r=b49080e22d6a ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:54:20.088+01:00 r=b49080e22d6a ip=0:0:0:0:0:0:0:1  INFO 11536 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=6ms
2023-03-12T10:54:47.582+01:00 r= ip=  INFO 11536 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2023-03-12T10:54:47.585+01:00 r= ip=  INFO 11536 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2023-03-12T10:54:53.079+01:00 r= ip=  INFO 9152 --- [main] .a.i.SepmIndividualAssignmentApplication : Starting SepmIndividualAssignmentApplication using Java 17 with PID 9152 (C:\Users\35988\Desktop\SEPM\template-java\backend\target\classes started by 35988 in C:\Users\35988\Desktop\SEPM\template-java\backend)
2023-03-12T10:54:53.083+01:00 r= ip=  INFO 9152 --- [main] .a.i.SepmIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2023-03-12T10:54:54.067+01:00 r= ip=  INFO 9152 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2023-03-12T10:54:54.078+01:00 r= ip=  INFO 9152 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2023-03-12T10:54:54.079+01:00 r= ip=  INFO 9152 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.5]
2023-03-12T10:54:54.159+01:00 r= ip=  INFO 9152 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2023-03-12T10:54:54.159+01:00 r= ip=  INFO 9152 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1032 ms
2023-03-12T10:54:54.187+01:00 r= ip=  INFO 9152 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2023-03-12T10:54:54.499+01:00 r= ip=  INFO 9152 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:./wendydb user=SA
2023-03-12T10:54:54.501+01:00 r= ip=  INFO 9152 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2023-03-12T10:54:54.511+01:00 r= ip=  INFO 9152 --- [main] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2-console'. Database available at 'jdbc:h2:./wendydb'
2023-03-12T10:54:54.958+01:00 r= ip=  INFO 9152 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-03-12T10:54:54.967+01:00 r= ip=  INFO 9152 --- [main] .a.i.SepmIndividualAssignmentApplication : Started SepmIndividualAssignmentApplication in 2.413 seconds (process running for 3.7)
2023-03-12T10:55:09.679+01:00 r= ip=  INFO 9152 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-12T10:55:09.681+01:00 r= ip=  INFO 9152 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2023-03-12T10:55:09.683+01:00 r= ip=  INFO 9152 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2023-03-12T10:55:09.701+01:00 r=37216a937932 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:55:09.835+01:00 r=37216a937932 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:55:10.114+01:00 r=37216a937932 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=411ms
2023-03-12T10:55:12.693+01:00 r=c4fd5c6a2da5 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-02-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:55:12.707+01:00 r=c4fd5c6a2da5 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:55:20.528+01:00 r=6c84cd624b69 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-02-01&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:55:20.532+01:00 r=6c84cd624b69 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:55:20.541+01:00 r=c4fd5c6a2da5 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-02-12&sex=&ownerName= status=200 time=7847ms
2023-03-12T10:55:20.541+01:00 r=6c84cd624b69 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-02-01&sex=&ownerName= status=200 time=12ms
2023-03-12T10:55:26.152+01:00 r=c55b1e5e67c2 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:55:26.155+01:00 r=c55b1e5e67c2 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:55:26.159+01:00 r=c55b1e5e67c2 ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=6ms
2023-03-12T10:55:42.147+01:00 r=d9905786800a ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-03-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:55:42.148+01:00 r=d9905786800a ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:55:42.152+01:00 r=d9905786800a ip=0:0:0:0:0:0:0:1  INFO 9152 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-03-12&sex=&ownerName= status=200 time=4ms
2023-03-12T10:55:49.732+01:00 r= ip=  INFO 9152 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2023-03-12T10:55:49.745+01:00 r= ip=  INFO 9152 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2023-03-12T10:55:54.707+01:00 r= ip=  INFO 2648 --- [main] .a.i.SepmIndividualAssignmentApplication : Starting SepmIndividualAssignmentApplication using Java 17 with PID 2648 (C:\Users\35988\Desktop\SEPM\template-java\backend\target\classes started by 35988 in C:\Users\35988\Desktop\SEPM\template-java\backend)
2023-03-12T10:55:54.710+01:00 r= ip=  INFO 2648 --- [main] .a.i.SepmIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2023-03-12T10:55:55.743+01:00 r= ip=  INFO 2648 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2023-03-12T10:55:55.753+01:00 r= ip=  INFO 2648 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2023-03-12T10:55:55.753+01:00 r= ip=  INFO 2648 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.5]
2023-03-12T10:55:55.836+01:00 r= ip=  INFO 2648 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2023-03-12T10:55:55.836+01:00 r= ip=  INFO 2648 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1080 ms
2023-03-12T10:55:55.868+01:00 r= ip=  INFO 2648 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2023-03-12T10:55:56.175+01:00 r= ip=  INFO 2648 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:./wendydb user=SA
2023-03-12T10:55:56.177+01:00 r= ip=  INFO 2648 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2023-03-12T10:55:56.187+01:00 r= ip=  INFO 2648 --- [main] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2-console'. Database available at 'jdbc:h2:./wendydb'
2023-03-12T10:55:56.632+01:00 r= ip=  INFO 2648 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-03-12T10:55:56.642+01:00 r= ip=  INFO 2648 --- [main] .a.i.SepmIndividualAssignmentApplication : Started SepmIndividualAssignmentApplication in 2.493 seconds (process running for 3.199)
2023-03-12T10:56:03.146+01:00 r= ip=  INFO 2648 --- [http-nio-8080-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-12T10:56:03.147+01:00 r= ip=  INFO 2648 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2023-03-12T10:56:03.147+01:00 r= ip=  INFO 2648 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2023-03-12T10:56:03.153+01:00 r=314b33c80b64 ip=0:0:0:0:0:0:0:1  INFO 2648 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:56:03.201+01:00 r=314b33c80b64 ip=0:0:0:0:0:0:0:1  INFO 2648 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:56:20.748+01:00 r=314b33c80b64 ip=0:0:0:0:0:0:0:1  INFO 2648 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=17594ms
2023-03-12T10:56:20.851+01:00 r= ip=  INFO 2648 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2023-03-12T10:56:20.880+01:00 r= ip=  INFO 2648 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2023-03-12T10:57:00.973+01:00 r= ip=  INFO 10496 --- [main] .a.i.SepmIndividualAssignmentApplication : Starting SepmIndividualAssignmentApplication using Java 17 with PID 10496 (C:\Users\35988\Desktop\SEPM\template-java\backend\target\classes started by 35988 in C:\Users\35988\Desktop\SEPM\template-java\backend)
2023-03-12T10:57:00.976+01:00 r= ip=  INFO 10496 --- [main] .a.i.SepmIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2023-03-12T10:57:01.897+01:00 r= ip=  INFO 10496 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2023-03-12T10:57:01.906+01:00 r= ip=  INFO 10496 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2023-03-12T10:57:01.906+01:00 r= ip=  INFO 10496 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.5]
2023-03-12T10:57:01.997+01:00 r= ip=  INFO 10496 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2023-03-12T10:57:01.998+01:00 r= ip=  INFO 10496 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 977 ms
2023-03-12T10:57:02.027+01:00 r= ip=  INFO 10496 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2023-03-12T10:57:02.383+01:00 r= ip=  INFO 10496 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:./wendydb user=SA
2023-03-12T10:57:02.385+01:00 r= ip=  INFO 10496 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2023-03-12T10:57:02.398+01:00 r= ip=  INFO 10496 --- [main] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2-console'. Database available at 'jdbc:h2:./wendydb'
2023-03-12T10:57:02.863+01:00 r= ip=  INFO 10496 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-03-12T10:57:02.874+01:00 r= ip=  INFO 10496 --- [main] .a.i.SepmIndividualAssignmentApplication : Started SepmIndividualAssignmentApplication in 2.321 seconds (process running for 2.811)
2023-03-12T10:57:10.255+01:00 r= ip=  INFO 10496 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-12T10:57:10.256+01:00 r= ip=  INFO 10496 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2023-03-12T10:57:10.257+01:00 r= ip=  INFO 10496 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2023-03-12T10:57:10.264+01:00 r=254d53c094c5 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:10.311+01:00 r=254d53c094c5 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:57:10.398+01:00 r=254d53c094c5 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=132ms
2023-03-12T10:57:12.703+01:00 r=7b9f28128a3f ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-02-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:12.714+01:00 r=7b9f28128a3f ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:57:12.742+01:00 r=7b9f28128a3f ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-02-12&sex=&ownerName= status=200 time=38ms
2023-03-12T10:57:13.738+01:00 r=183a10008a3e ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2023-02-08&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:13.743+01:00 r=183a10008a3e ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:57:13.751+01:00 r=183a10008a3e ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2023-02-08&sex=&ownerName= status=200 time=12ms
2023-03-12T10:57:15.464+01:00 r=7b175f8fb4d0 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:15.466+01:00 r=7b175f8fb4d0 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:57:15.478+01:00 r=7b175f8fb4d0 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=13ms
2023-03-12T10:57:28.723+01:00 r=2b3422230274 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=2009-01-12&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:28.728+01:00 r=2b3422230274 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2023-03-12T10:57:28.735+01:00 r=2b3422230274 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=2009-01-12&sex=&ownerName= status=200 time=11ms
2023-03-12T10:57:31.422+01:00 r=9c8411817679 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses?name=&description=&bornBefore=&sex=&ownerName= UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T10:57:31.426+01:00 r=9c8411817679 ip=0:0:0:0:0:0:0:1  INFO 10496 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
